Year,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,OCCUPATION,DISABILITY_STATUS,COMPOSITE_BREAKDOWN,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2017,N,D17,MZ-Q,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,43.1
2018,N,D17,MZ-Q,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,47.1
2019,N,D17,MZ-Q,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,50.7
2015,N,D17,MZ-Q,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,20.5
2016,N,D17,MZ-Q,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,19.3
2017,N,D17,MZ-Q,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,22.2
2018,N,D17,MZ-Q,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,19.6
2019,N,D17,MZ-Q,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,20.0
2015,N,D17,MZ-T,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,41.9
2016,N,D17,MZ-T,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,43.3
2017,N,D17,MZ-T,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,41.6
2018,N,D17,MZ-T,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,45.5
2019,N,D17,MZ-T,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,49.4
2015,N,D17,MZ-T,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,20.0
2016,N,D17,MZ-T,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,21.5
2017,N,D17,MZ-T,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,21.8
2018,N,D17,MZ-T,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,21.8
2019,N,D17,MZ-T,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,24.0
2015,N,D17,MZ-B,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,60.9
2016,N,D17,MZ-B,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,64.9
2017,N,D17,MZ-B,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,57.4
2018,N,D17,MZ-B,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,66.7
2019,N,D17,MZ-B,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,68.7
2015,N,D17,MZ-B,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,30.9
2016,N,D17,MZ-B,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,29.1
2017,N,D17,MZ-B,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,28.7
2018,N,D17,MZ-B,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,28.7
2019,N,D17,MZ-B,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,35.3
2015,N,D17,MZ-S,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,64.4
2016,N,D17,MZ-S,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,65.4
2017,N,D17,MZ-S,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,67.0
2018,N,D17,MZ-S,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,72.9
2019,N,D17,MZ-S,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,73.2
2015,N,D17,MZ-S,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,40.9
2016,N,D17,MZ-S,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,41.0
2017,N,D17,MZ-S,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,38.8
2018,N,D17,MZ-S,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,37.2
2019,N,D17,MZ-S,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,40.4
2015,N,D17,MZ-I,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,78.1
2016,N,D17,MZ-I,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,78.6
2017,N,D17,MZ-I,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,72.2
2018,N,D17,MZ-I,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,74.5
2019,N,D17,MZ-I,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,82.0
2015,N,D17,MZ-I,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,40.8
2016,N,D17,MZ-I,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,39.2
2017,N,D17,MZ-I,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,37.4
2018,N,D17,MZ-I,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,36.9
2019,N,D17,MZ-I,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,39.1
2015,N,D17,MZ-G,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,64.6
2016,N,D17,MZ-G,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,68.7
2017,N,D17,MZ-G,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,66.2
2018,N,D17,MZ-G,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,71.6
2019,N,D17,MZ-G,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,77.6
2015,N,D17,MZ-G,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,37.5
2016,N,D17,MZ-G,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,39.3
2017,N,D17,MZ-G,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,37.5
2018,N,D17,MZ-G,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,36.6
2019,N,D17,MZ-G,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,41.3
2015,N,D17,MZ-L,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,92.0
2016,N,D17,MZ-L,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,96.7
2017,N,D17,MZ-L,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,88.8
2018,N,D17,MZ-L,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,98.9
2019,N,D17,MZ-L,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,101.3
2015,N,D17,MZ-L,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,53.6
2016,N,D17,MZ-L,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,57.8
2017,N,D17,MZ-L,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,57.1
2018,N,D17,MZ-L,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,55.5
2019,N,D17,MZ-L,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,61.5
2015,N,D17,MZ6,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2015,92.9
2016,N,D17,MZ6,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2016,96.3
2017,N,D17,MZ6,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2017,81.2
2018,N,D17,MZ6,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2018,86.1
2019,N,D17,MZ6,_T,_T,_T,AGG_1_2,_T,_T,_T,_T,PT,0,2019,87.8
2015,N,D17,MZ6,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2015,96.7
2016,N,D17,MZ6,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2016,96.9
2017,N,D17,MZ6,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2017,95.4
2018,N,D17,MZ6,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2018,82.4
2019,N,D17,MZ6,_T,_T,_T,AGG_2,_T,_T,_T,_T,PT,0,2019,83.9
